2022-06-18 10:41:37,038+0200 INFO  xelatex - mpm: 0.64 MB, 20.20 Mbit/s
2022-06-18 10:41:37,042+0200 INFO  xelatex - mpm: extracting files from bitset.tar.lzma...
2022-06-18 10:41:37,471+0200 INFO  xelatex.core - start process: miktex fontmaps configure
2022-06-18 10:41:43,232+0200 INFO  xelatex - installing package bigintcalc triggered by tex/generic/bigintcalc\bigintcalc.sty
2022-06-18 10:41:43,232+0200 INFO  xelatex - mpm: starting package maintenance...
2022-06-18 10:41:43,233+0200 INFO  xelatex - mpm: installation directory: "C:\Users\ogglo\Documents\Enseignement\Projets\Exo aléatoire fanélie\Interface_graphique\miktex\texmfs\install"
2022-06-18 10:41:43,233+0200 INFO  xelatex - mpm: package repository: https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/
2022-06-18 10:41:43,475+0200 INFO  xelatex - mpm: package repository digest: b5774742ea2888e1892f2db7b171668e
2022-06-18 10:41:43,476+0200 INFO  xelatex - mpm: going to download 478294 bytes
2022-06-18 10:41:43,476+0200 INFO  xelatex - mpm: going to install 5 file(s) (1 package(s))
2022-06-18 10:41:44,092+0200 INFO  xelatex.packagemanager - installing package bigintcalc
2022-06-18 10:41:44,093+0200 INFO  xelatex - mpm: downloading https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/bigintcalc.tar.lzma...
2022-06-18 10:41:44,094+0200 INFO  xelatex.packagemanager - going to download https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/bigintcalc.tar.lzma
2022-06-18 10:41:44,331+0200 INFO  xelatex - mpm: 0.48 MB, 16.21 Mbit/s
2022-06-18 10:41:44,335+0200 INFO  xelatex - mpm: extracting files from bigintcalc.tar.lzma...
2022-06-18 10:41:44,745+0200 INFO  xelatex.core - start process: miktex fontmaps configure
2022-06-18 10:41:50,705+0200 INFO  xelatex - installing package stringenc triggered by tex/generic/stringenc\stringenc.sty
2022-06-18 10:41:50,705+0200 INFO  xelatex - mpm: starting package maintenance...
2022-06-18 10:41:50,705+0200 INFO  xelatex - mpm: installation directory: "C:\Users\ogglo\Documents\Enseignement\Projets\Exo aléatoire fanélie\Interface_graphique\miktex\texmfs\install"
